0,1,2,3
03/20/19 18:31:10.978,398.6,-295.7,970.0
03/20/19 18:31:11.080,387.2,-146.0,897.9
03/20/19 18:31:11.184,157.1,-399.1,267.5
03/20/19 18:31:11.287,808.5,-233.4,199.9
03/20/19 18:31:11.390,803.1,134.8,-1042.6
03/20/19 18:31:11.493,1099.7,-6.6,-538.1
03/20/19 18:31:11.596,767.7,486.9,143.5
03/20/19 18:31:11.699,722.1,-177.1,-115.0
03/20/19 18:31:11.803,1782.4,-506.7,495.4
03/20/19 18:31:11.905,1134.7,-969.4,322.4
03/20/19 18:31:12.008,-1983.5,-189.4,201.8
03/20/19 18:31:12.112,453.6,-162.4,125.5
03/20/19 18:31:12.215,932.6,-64.2,-437.4
03/20/19 18:31:12.317,1018.7,-779.8,-173.6
03/20/19 18:31:12.421,1067.9,-597.6,-319.9
03/20/19 18:31:12.524,925.8,-617.3,2.0
03/20/19 18:31:12.627,484.8,-284.9,216.5
03/20/19 18:31:12.730,1042.7,240.5,-188.9
03/20/19 18:31:12.833,609.8,-168.1,-741.0
03/20/19 18:31:12.936,741.6,-560.0,-472.1
03/20/19 18:31:13.040,204.1,-327.4,-64.8
03/20/19 18:31:13.142,1340.0,-206.5,88.2
03/20/19 18:31:13.246,767.7,233.9,-295.5
03/20/19 18:31:13.349,826.4,137.8,-137.7
03/20/19 18:31:13.452,937.5,-55.0,-52.0
03/20/19 18:31:13.555,1169.2,142.4,10.4
03/20/19 18:31:13.658,1217.2,135.8,-233.4
03/20/19 18:31:13.761,1053.5,-1390.2,53.9
03/20/19 18:31:13.865,874.9,-690.8,231.8
03/20/19 18:31:13.967,990.5,-59.8,135.3
03/20/19 18:31:14.071,1290.3,220.3,216.5
03/20/19 18:31:14.174,1171.6,13.1,-94.5
03/20/19 18:31:14.278,1365.8,-1757.6,443.5
03/20/19 18:31:14.380,475.2,-611.5,319.3
03/20/19 18:31:14.483,491.3,-1139.0,647.4
03/20/19 18:31:14.587,1265.4,-210.0,131.2
03/20/19 18:31:14.690,1481.1,1.6,210.8
03/20/19 18:31:14.792,1131.1,-47.1,254.6
03/20/19 18:31:14.896,634.3,-490.9,79.7
03/20/19 18:31:14.999,791.1,-957.2,226.7
03/20/19 18:31:15.102,645.7,-414.2,20.7
03/20/19 18:31:15.205,727.7,-219.1,144.6
03/20/19 18:31:15.308,1045.8,-158.1,46.6
03/20/19 18:31:15.412,990.4,-403.1,90.0
03/20/19 18:31:15.515,742.7,-413.8,83.3
03/20/19 18:31:15.617,1019.6,-346.8,94.5
03/20/19 18:31:15.721,1029.1,-169.8,74.9
03/20/19 18:31:15.824,1073.7,-46.6,20.4
03/20/19 18:31:15.927,1045.4,-136.3,7.4
03/20/19 18:31:16.030,891.0,-169.2,-6.3
03/20/19 18:31:16.133,961.6,-350.0,-14.2
03/20/19 18:31:16.237,931.2,-315.6,145.1
03/20/19 18:31:16.340,987.2,-298.8,35.6
03/20/19 18:31:16.442,922.2,-305.6,77.0
03/20/19 18:31:16.546,969.6,-262.7,76.7
03/20/19 18:31:16.649,915.5,-304.9,136.5
03/20/19 18:31:16.752,948.0,-360.8,102.1
03/20/19 18:31:16.855,951.3,-397.7,195.9
03/20/19 18:31:16.958,972.8,-279.5,111.6
03/20/19 18:31:17.061,972.6,-292.0,123.2
03/20/19 18:31:17.165,963.7,-318.5,102.4
03/20/19 18:31:17.267,926.9,-350.8,78.2
03/20/19 18:31:17.370,979.0,-329.3,79.3
03/20/19 18:31:17.474,915.8,-360.6,45.1
03/20/19 18:31:17.577,945.1,-324.2,89.0
03/20/19 18:31:17.679,959.0,-340.9,75.7
03/20/19 18:31:17.783,918.0,-339.1,108.3
03/20/19 18:31:17.886,964.3,-346.7,49.3
03/20/19 18:31:17.989,943.9,-332.2,98.5
03/20/19 18:31:18.092,953.0,-318.7,95.3
03/20/19 18:31:18.195,948.7,-314.6,79.7
03/20/19 18:31:18.299,997.5,-284.3,88.9
03/20/19 18:31:18.402,974.0,-261.3,75.1
03/20/19 18:31:18.504,980.1,-287.2,85.2
03/20/19 18:31:18.608,954.1,-268.6,82.2
03/20/19 18:31:18.711,962.2,-274.7,78.9
03/20/19 18:31:18.814,1001.7,-252.2,55.5
03/20/19 18:31:18.917,969.4,-282.3,61.4
03/20/19 18:31:19.020,971.2,-301.9,65.8
03/20/19 18:31:19.123,935.6,-237.7,126.8
03/20/19 18:31:19.227,1013.8,-238.8,80.8
03/20/19 18:31:19.329,901.3,-280.4,104.8
03/20/19 18:31:19.432,935.7,-252.1,136.8
03/20/19 18:31:19.536,976.2,-254.1,132.6
03/20/19 18:31:19.639,956.4,-322.9,131.3
03/20/19 18:31:19.741,979.8,-325.1,139.8
03/20/19 18:31:19.844,979.9,-264.6,155.1
03/20/19 18:31:19.948,911.3,-311.3,139.6
03/20/19 18:31:20.051,895.4,-305.1,156.0
03/20/19 18:31:20.154,943.1,-266.8,173.2
03/20/19 18:31:20.257,959.7,-144.0,183.2
03/20/19 18:31:20.360,1002.0,-149.3,138.3
03/20/19 18:31:20.463,1029.4,-161.4,91.9
03/20/19 18:31:20.566,1002.5,-204.6,119.4
03/20/19 18:31:20.669,992.7,-255.9,120.7
03/20/19 18:31:20.772,878.6,-182.7,158.1
03/20/19 18:31:20.875,863.7,-118.5,102.8
03/20/19 18:31:20.978,870.5,-178.2,97.7
03/20/19 18:31:21.081,1503.7,-486.4,-131.1
03/20/19 18:31:21.185,917.9,-211.7,93.8
03/20/19 18:31:21.288,964.3,-38.1,23.6
03/20/19 18:31:21.390,975.2,-121.8,77.4
03/20/19 18:31:21.494,999.7,-210.6,54.4
03/20/19 18:31:21.597,996.0,-163.6,30.1
03/20/19 18:31:21.700,1081.5,-146.6,5.5
03/20/19 18:31:21.802,1078.6,-81.0,-123.8
03/20/19 18:31:21.906,1119.7,169.5,-159.1
03/20/19 18:31:22.009,773.5,-60.6,-102.3
03/20/19 18:31:22.113,799.8,-315.0,-24.8
03/20/19 18:31:22.215,1049.7,-324.5,194.7
03/20/19 18:31:22.318,1094.6,-3.1,223.7
03/20/19 18:31:22.422,833.9,-92.0,-240.0
03/20/19 18:31:22.525,924.5,-233.3,444.3
03/20/19 18:31:22.627,1048.0,-648.4,254.7
03/20/19 18:31:22.731,1119.0,-474.6,21.0
03/20/19 18:31:22.834,1190.4,297.0,200.4
03/20/19 18:31:22.937,962.9,46.5,86.7
03/20/19 18:31:23.040,641.5,-131.6,380.0
03/20/19 18:31:23.143,1587.2,-377.3,-92.0
03/20/19 18:31:23.247,1271.4,-446.0,202.2
03/20/19 18:31:23.350,1271.5,368.8,711.2
03/20/19 18:31:23.452,152.3,-327.3,368.9
03/20/19 18:31:23.555,1356.1,-722.7,378.4
03/20/19 18:31:23.659,1943.3,-344.5,41.3
03/20/19 18:31:23.762,-126.8,24.3,313.5
03/20/19 18:31:23.864,-91.1,-862.6,368.9
03/20/19 18:31:23.967,1836.4,-652.6,503.2
03/20/19 18:31:24.071,817.6,-538.6,298.8
03/20/19 18:31:24.174,1698.2,86.7,384.8
03/20/19 18:31:24.277,711.0,160.7,427.1
03/20/19 18:31:24.380,152.6,-139.2,473.5
03/20/19 18:31:24.483,1056.9,-442.4,-581.8
03/20/19 18:31:24.586,898.7,-265.5,-243.8
03/20/19 18:31:24.689,825.1,157.4,-343.8
03/20/19 18:31:24.792,904.2,148.5,-632.8
03/20/19 18:31:24.896,1056.0,-111.8,-753.4
03/20/19 18:31:24.999,-1982.2,-857.7,-409.0
03/20/19 18:31:25.102,225.1,-572.2,23.5
03/20/19 18:31:25.205,909.1,-300.6,803.7
03/20/19 18:31:25.308,474.7,-345.0,517.0
03/20/19 18:31:25.412,600.3,-675.9,828.0
03/20/19 18:31:25.514,723.5,-97.8,1123.6
03/20/19 18:31:25.617,657.2,-53.1,488.5
03/20/19 18:31:25.721,1154.9,-234.7,180.1
03/20/19 18:31:25.824,1439.1,-248.4,410.2
03/20/19 18:31:25.926,145.0,-117.0,346.4
03/20/19 18:31:26.030,1324.4,-123.6,58.6
03/20/19 18:31:26.133,697.5,-222.1,-49.2
03/20/19 18:31:26.236,532.3,-1.2,-85.3
03/20/19 18:31:26.339,717.4,-602.2,-63.0
03/20/19 18:31:26.442,1208.3,-688.0,106.3
03/20/19 18:31:26.545,1026.9,-678.5,36.4
03/20/19 18:31:26.649,768.0,-303.7,-221.4
03/20/19 18:31:26.751,935.8,251.1,19.1
03/20/19 18:31:26.854,748.8,-131.5,-757.5
03/20/19 18:31:26.958,700.5,-387.2,-664.2
03/20/19 18:31:27.061,542.0,-353.3,133.8
03/20/19 18:31:27.163,1391.1,-194.8,113.6
03/20/19 18:31:27.267,867.7,58.7,-197.8
03/20/19 18:31:27.370,1224.4,131.1,-139.4
03/20/19 18:31:27.474,858.8,-127.3,30.4
03/20/19 18:31:27.576,1250.1,-21.5,-49.2
03/20/19 18:31:27.679,1122.5,-175.7,-245.1
03/20/19 18:31:27.783,750.8,-638.6,-74.7
03/20/19 18:31:27.886,1222.5,-333.2,-95.8
03/20/19 18:31:27.988,848.9,-557.4,180.7
03/20/19 18:31:28.092,902.3,243.5,464.3
03/20/19 18:31:28.195,831.7,-1480.5,-214.4
03/20/19 18:31:28.299,1007.2,-667.6,118.2
03/20/19 18:31:28.401,1221.6,-256.3,147.6
03/20/19 18:31:28.505,931.4,172.5,-281.8
03/20/19 18:31:28.608,856.0,174.6,-465.6
03/20/19 18:31:28.711,1631.7,-851.7,-206.6
03/20/19 18:31:28.814,260.3,-691.3,526.6
03/20/19 18:31:28.917,989.4,-605.6,391.6
03/20/19 18:31:29.021,478.7,-563.7,850.5
03/20/19 18:31:29.124,1289.8,-1.3,330.7
03/20/19 18:31:29.227,840.9,-22.7,385.3
03/20/19 18:31:29.330,558.0,-703.5,309.6
03/20/19 18:31:29.433,1894.8,-1189.7,270.0
03/20/19 18:31:29.537,456.2,-357.8,301.2
03/20/19 18:31:29.639,1022.8,-481.0,33.9
03/20/19 18:31:29.743,1018.1,-192.1,149.6
03/20/19 18:31:29.846,995.8,-134.2,112.7
03/20/19 18:31:29.949,1088.2,-377.8,176.0
03/20/19 18:31:30.052,927.4,-361.5,55.9
03/20/19 18:31:30.155,863.2,-307.0,-39.4
03/20/19 18:31:30.259,1013.5,-283.2,75.5
03/20/19 18:31:30.362,976.4,-115.5,-10.8
03/20/19 18:31:30.464,1103.5,-121.3,-114.7
03/20/19 18:31:30.568,1006.9,-178.9,-91.5
03/20/19 18:31:30.671,751.6,-255.9,24.7
03/20/19 18:31:30.774,1097.0,-102.7,-50.5
03/20/19 18:31:30.876,1067.7,-187.0,-33.9
03/20/19 18:31:30.980,917.0,-213.4,-37.3
03/20/19 18:31:31.083,983.0,-261.1,12.3
03/20/19 18:31:31.186,997.2,-314.0,30.7
03/20/19 18:31:31.289,871.4,-200.2,93.9
03/20/19 18:31:31.392,986.4,-117.3,90.5
03/20/19 18:31:31.495,985.9,-130.8,-63.0
03/20/19 18:31:31.599,887.8,-369.9,-83.1
03/20/19 18:31:31.701,924.6,-357.6,-56.0
03/20/19 18:31:31.804,981.2,-234.0,-163.5
03/20/19 18:31:31.908,943.4,-256.1,-103.1
03/20/19 18:31:32.011,997.2,-179.5,-144.2
03/20/19 18:31:32.113,920.6,-167.3,-92.5
03/20/19 18:31:32.217,955.2,-68.7,-239.5
03/20/19 18:31:32.320,935.1,-126.1,-143.2
03/20/19 18:31:32.423,996.6,-169.1,-122.2
03/20/19 18:31:32.526,990.1,-140.9,-143.7
03/20/19 18:31:32.629,962.9,-194.7,-132.9
03/20/19 18:31:32.732,1006.1,-139.6,-95.2
03/20/19 18:31:32.835,1021.7,-131.8,-103.6
03/20/19 18:31:32.938,950.6,-141.4,-63.0
03/20/19 18:31:33.041,1014.4,-118.3,-73.7
03/20/19 18:31:33.145,993.6,-100.6,-36.2
03/20/19 18:31:33.248,987.1,-86.3,11.0
03/20/19 18:31:33.350,1062.4,18.1,75.9
03/20/19 18:31:33.454,1036.5,15.5,96.4
03/20/19 18:31:33.557,1007.7,25.7,159.1
03/20/19 18:31:33.660,978.7,10.6,219.6
03/20/19 18:31:33.763,1041.7,15.2,248.0
03/20/19 18:31:33.866,955.6,65.7,304.1
03/20/19 18:31:33.969,888.2,75.3,398.3
03/20/19 18:31:34.073,843.0,62.6,529.5
03/20/19 18:31:34.175,827.0,22.9,617.0
03/20/19 18:31:34.278,783.2,-114.5,654.1
03/20/19 18:31:34.381,805.7,-42.7,543.8
03/20/19 18:31:34.485,1048.4,190.6,225.0
03/20/19 18:31:34.587,1225.6,272.1,65.3
03/20/19 18:31:34.690,1018.2,154.1,315.4
03/20/19 18:31:34.793,689.4,10.4,690.7
03/20/19 18:31:34.897,630.6,-37.6,776.0
03/20/19 18:31:34.999,716.3,-22.3,775.5
03/20/19 18:31:35.102,742.2,86.5,727.7
03/20/19 18:31:35.205,964.0,200.9,731.5
03/20/19 18:31:35.309,848.6,131.8,571.1
03/20/19 18:31:35.411,727.5,59.0,679.5
03/20/19 18:31:35.514,442.3,-124.0,779.6
03/20/19 18:31:35.618,753.2,-121.2,620.1
03/20/19 18:31:35.721,1041.2,82.2,263.1
03/20/19 18:31:35.823,1490.1,216.5,-70.8
03/20/19 18:31:35.926,1235.6,157.6,59.4
03/20/19 18:31:36.030,693.4,-44.8,560.3
03/20/19 18:31:36.133,629.5,-138.2,802.1
03/20/19 18:31:36.235,729.1,-90.9,683.1
03/20/19 18:31:36.339,324.4,45.1,332.0
03/20/19 18:31:36.442,826.5,123.5,287.4
03/20/19 18:31:36.545,937.8,1.2,242.0
03/20/19 18:31:36.648,1001.9,-19.5,376.7
03/20/19 18:31:36.751,1117.5,-85.8,159.3
03/20/19 18:31:36.854,1013.7,-48.3,58.9
03/20/19 18:31:36.957,1091.4,-36.9,83.3
03/20/19 18:31:37.060,1041.9,-52.6,15.6
03/20/19 18:31:37.163,926.8,-113.6,109.3
03/20/19 18:31:37.266,993.9,-174.8,96.9
03/20/19 18:31:37.370,970.2,-206.5,114.3
03/20/19 18:31:37.472,942.2,-184.5,107.4
03/20/19 18:31:37.575,944.7,-248.0,133.0
03/20/19 18:31:37.678,994.7,-179.5,129.9
03/20/19 18:31:37.782,992.8,-162.9,109.8
03/20/19 18:31:37.884,1008.1,-121.6,85.0
03/20/19 18:31:37.987,1006.7,-145.7,86.9
03/20/19 18:31:38.091,951.7,-128.3,92.5
03/20/19 18:31:38.194,985.7,-80.3,69.9
03/20/19 18:31:38.297,1029.6,-117.7,67.9
03/20/19 18:31:38.400,1019.1,-182.5,17.0
03/20/19 18:31:38.503,943.7,-206.1,49.5
03/20/19 18:31:38.607,1006.3,-257.9,48.3
03/20/19 18:31:38.709,993.4,-239.1,39.3
03/20/19 18:31:38.812,951.4,-230.8,41.8
03/20/19 18:31:38.916,1027.3,-177.4,28.3
03/20/19 18:31:39.019,933.8,-169.5,45.1
03/20/19 18:31:39.121,985.8,-169.8,33.0
03/20/19 18:31:39.225,1015.3,-204.6,3.5
03/20/19 18:31:39.328,960.3,-198.4,23.9
03/20/19 18:31:39.431,1035.3,-144.3,6.0
03/20/19 18:31:39.534,962.4,-182.1,27.8
03/20/19 18:31:39.637,1041.9,-170.5,106.4
03/20/19 18:31:39.740,1114.3,-1.2,196.2
03/20/19 18:31:39.844,1109.2,84.5,-22.8
03/20/19 18:31:39.946,939.0,-29.2,-92.1
03/20/19 18:31:40.050,738.3,-172.4,-31.8
03/20/19 18:31:40.153,724.0,-642.4,195.7
03/20/19 18:31:40.256,1074.8,-250.6,576.3
03/20/19 18:31:40.359,1044.3,-491.5,443.2
03/20/19 18:31:40.462,983.3,-344.7,152.4
03/20/19 18:31:40.566,1152.8,205.1,205.2
03/20/19 18:31:40.669,912.2,120.2,144.4
03/20/19 18:31:40.771,841.3,-37.8,214.4
03/20/19 18:31:40.875,928.8,214.0,31.5
03/20/19 18:31:40.978,1265.2,-149.7,-13.2
03/20/19 18:31:41.081,1115.6,-262.4,152.3
03/20/19 18:31:41.184,810.8,277.5,899.4
03/20/19 18:31:41.287,294.2,-78.1,564.1
03/20/19 18:31:41.390,1535.6,-535.6,17.9
03/20/19 18:31:41.494,1690.4,-212.4,123.0
03/20/19 18:31:41.596,350.0,84.4,449.1
03/20/19 18:31:41.699,47.6,-283.8,78.9
03/20/19 18:31:41.802,1305.1,-753.0,510.4
03/20/19 18:31:41.906,1096.0,-587.4,687.9
03/20/19 18:31:42.008,784.8,-718.8,307.1
03/20/19 18:31:42.112,1766.5,59.3,198.9
03/20/19 18:31:42.215,871.9,330.1,442.4
03/20/19 18:31:42.318,305.8,-83.4,749.8
03/20/19 18:31:42.421,584.7,50.1,-130.1
03/20/19 18:31:42.524,826.5,-225.7,-13.4
03/20/19 18:31:42.627,649.4,-119.4,-101.9
03/20/19 18:31:42.731,910.9,214.4,-546.3
03/20/19 18:31:42.833,803.4,114.9,-543.3
03/20/19 18:31:42.936,1029.8,-165.1,-805.6
03/20/19 18:31:43.040,1403.1,-641.4,-412.7
03/20/19 18:31:43.143,142.3,-487.6,128.8
03/20/19 18:31:43.245,654.7,-201.7,647.5
03/20/19 18:31:43.349,418.9,-302.6,782.1
03/20/19 18:31:43.452,443.3,-324.9,846.9
03/20/19 18:31:43.555,390.9,-132.7,722.5
03/20/19 18:31:43.658,50.6,-519.8,444.1
03/20/19 18:31:43.761,411.4,-467.4,770.8
03/20/19 18:31:43.864,1198.2,-172.4,1164.2
03/20/19 18:31:43.967,828.4,-113.5,880.4
03/20/19 18:31:44.070,901.4,-981.1,839.5
03/20/19 18:31:44.173,1140.8,64.5,-460.1
03/20/19 18:31:44.277,1579.3,-220.1,-57.0
03/20/19 18:31:44.380,33.0,-226.3,259.7
03/20/19 18:31:44.482,1120.3,-233.1,295.3
03/20/19 18:31:44.586,848.8,109.1,-42.8
03/20/19 18:31:44.689,915.2,-40.5,-468.1
03/20/19 18:31:44.792,1037.9,-753.8,-104.2
03/20/19 18:31:44.895,1114.3,-511.2,-198.2
03/20/19 18:31:44.998,1136.6,-549.4,30.7
03/20/19 18:31:45.102,913.5,133.8,-499.2
03/20/19 18:31:45.205,945.6,283.0,-277.5
03/20/19 18:31:45.308,756.0,-228.0,-825.6
03/20/19 18:31:45.411,202.9,-1391.3,-640.9
03/20/19 18:31:45.514,605.5,-494.2,381.0
03/20/19 18:31:45.618,1001.3,-252.2,109.1
03/20/19 18:31:45.720,935.7,138.0,-116.4
03/20/19 18:31:45.823,1152.8,183.2,-211.9
03/20/19 18:31:45.927,1022.8,-65.1,-72.2
03/20/19 18:31:46.030,992.3,148.9,45.2
03/20/19 18:31:46.132,248.8,-401.3,557.4
03/20/19 18:31:46.236,892.3,-174.6,133.1
03/20/19 18:31:46.339,834.5,-27.5,116.2
03/20/19 18:31:46.443,1698.8,-669.4,-885.2
03/20/19 18:31:46.545,1531.3,-619.0,476.0
03/20/19 18:31:46.648,1254.3,-429.0,248.8
03/20/19 18:31:46.752,1032.5,-74.0,198.5
03/20/19 18:31:46.855,1191.1,297.5,-47.3
03/20/19 18:31:46.957,959.2,-164.2,-250.9
03/20/19 18:31:47.061,-866.5,-1628.9,653.6
03/20/19 18:31:47.164,252.3,-612.1,306.0
03/20/19 18:31:47.268,1130.4,-558.6,576.5
03/20/19 18:31:47.370,1203.9,114.6,-177.6
03/20/19 18:31:47.473,1306.9,-5.6,-146.2
03/20/19 18:31:47.577,879.9,-648.7,-81.6
03/20/19 18:31:47.680,832.5,-599.3,99.1
03/20/19 18:31:47.783,1231.2,36.7,-126.5
03/20/19 18:31:47.886,883.6,-601.5,-103.3
03/20/19 18:31:47.989,875.0,-673.3,198.7
03/20/19 18:31:48.093,1387.2,-291.1,-120.4
03/20/19 18:31:48.195,807.7,-333.5,-60.4
03/20/19 18:31:48.299,1122.0,-180.2,-64.5
03/20/19 18:31:48.402,1029.7,-173.7,-32.6
03/20/19 18:31:48.506,944.8,-314.1,-60.9
03/20/19 18:31:48.608,897.0,-337.6,-90.0
03/20/19 18:31:48.711,946.8,-411.7,-37.5
03/20/19 18:31:48.815,888.6,-405.5,-48.6
03/20/19 18:31:48.918,898.3,-384.5,-35.4
03/20/19 18:31:49.021,994.4,-340.4,-64.7
03/20/19 18:31:49.124,948.3,-399.4,-74.6
03/20/19 18:31:49.227,799.9,-430.9,-38.1
03/20/19 18:31:49.331,942.9,-374.6,-111.6
03/20/19 18:31:49.433,936.7,-407.9,-96.0
03/20/19 18:31:49.536,874.9,-453.7,-14.7
03/20/19 18:31:49.640,937.6,-313.4,-40.5
03/20/19 18:31:49.743,988.8,-298.0,-33.2
03/20/19 18:31:49.845,1007.3,-232.7,-57.8
03/20/19 18:31:49.949,978.7,-166.8,-76.2
03/20/19 18:31:50.052,984.8,-110.8,-42.2
03/20/19 18:31:50.156,969.0,-183.0,-7.3
03/20/19 18:31:50.258,900.6,-198.7,-48.7
03/20/19 18:31:50.361,841.4,-259.5,-36.5
03/20/19 18:31:50.465,1016.4,-289.7,11.7
03/20/19 18:31:50.568,1008.9,-279.4,72.3
03/20/19 18:31:50.670,928.0,-240.1,-33.6
03/20/19 18:31:50.774,1003.9,-266.2,68.6
03/20/19 18:31:50.877,1021.5,-177.3,15.8
03/20/19 18:31:50.980,983.1,-107.7,25.8
03/20/19 18:31:51.083,1027.5,-63.9,-3.5
03/20/19 18:31:51.186,1063.8,-125.3,-18.4
03/20/19 18:31:51.289,1027.2,-113.2,-55.8
03/20/19 18:31:51.393,938.7,-138.0,5.1
03/20/19 18:31:51.495,869.6,-158.7,35.0
03/20/19 18:31:51.599,785.5,-211.2,69.7
03/20/19 18:31:51.702,1080.6,-276.8,-127.1
03/20/19 18:31:51.805,986.9,-232.0,-6.5
03/20/19 18:31:51.908,965.7,-159.9,-95.3
03/20/19 18:31:52.011,968.4,-156.0,-114.1
03/20/19 18:31:52.114,1021.2,-150.5,-98.3
03/20/19 18:31:52.218,1015.2,-136.0,-115.2
03/20/19 18:31:52.320,948.2,-194.1,-123.2
03/20/19 18:31:52.423,975.6,-188.1,-138.0
03/20/19 18:31:52.527,1106.0,-181.4,-158.4
03/20/19 18:31:52.630,1007.7,-81.7,-79.5
03/20/19 18:31:52.733,1121.0,283.2,-215.8
03/20/19 18:31:52.836,974.9,113.1,-6.3
03/20/19 18:31:52.939,807.8,-116.0,-55.4
03/20/19 18:31:53.043,431.2,-1370.0,-210.5
03/20/19 18:31:53.145,917.3,-757.5,421.8
03/20/19 18:31:53.249,1015.7,-123.1,596.5
03/20/19 18:31:53.352,1308.3,288.9,209.4
03/20/19 18:31:53.455,911.3,32.1,215.9
03/20/19 18:31:53.558,734.5,63.7,280.0
03/20/19 18:31:53.661,1437.3,-813.6,112.0
03/20/19 18:31:53.765,-456.6,-173.3,895.0
03/20/19 18:31:53.868,548.4,337.7,639.1
03/20/19 18:31:53.970,661.0,-892.2,613.2
03/20/19 18:31:54.074,1547.6,-680.1,286.0
03/20/19 18:31:54.177,98.0,-137.7,366.7
03/20/19 18:31:54.280,8.1,-235.8,468.7
03/20/19 18:31:54.383,-423.0,-913.0,341.4
03/20/19 18:31:54.486,1725.9,-650.6,490.1
03/20/19 18:31:54.589,1469.4,-549.5,287.8
03/20/19 18:31:54.692,910.4,-234.5,641.0
03/20/19 18:31:54.795,1071.1,149.8,553.9
03/20/19 18:31:54.898,504.3,-84.7,998.4
03/20/19 18:31:54.002,445.2,-222.8,701.5
03/20/19 18:31:55.105,617.6,-286.3,-76.6
03/20/19 18:31:55.207,1161.8,312.0,-291.5
03/20/19 18:31:55.311,1980.5,-102.0,-38.2
03/20/19 18:31:55.414,1077.6,84.9,-323.6
03/20/19 18:31:55.517,1065.5,188.1,-465.7
03/20/19 18:31:55.620,763.3,-559.8,-119.4
03/20/19 18:31:55.723,1072.3,-398.3,-584.9
03/20/19 18:31:55.826,130.1,-524.2,485.2
03/20/19 18:31:55.930,371.5,-405.9,744.0
03/20/19 18:31:56.032,757.8,-211.5,395.8
03/20/19 18:31:56.135,801.2,-555.6,861.4
03/20/19 18:31:56.239,643.6,-490.4,756.6
03/20/19 18:31:56.342,542.0,-312.4,597.9
03/20/19 18:31:56.444,977.3,-143.8,639.7
03/20/19 18:31:56.548,1240.7,-100.0,121.9
03/20/19 18:31:56.651,1325.2,156.7,-978.3
03/20/19 18:31:56.754,1497.2,71.3,-611.3
03/20/19 18:31:56.857,392.5,-552.3,452.5
03/20/19 18:31:56.960,400.1,-228.4,757.0
03/20/19 18:31:57.064,551.4,139.2,-434.0
03/20/19 18:31:57.167,1160.0,-650.3,85.3
03/20/19 18:31:57.269,1159.3,-524.1,-240.4
03/20/19 18:31:57.373,1036.3,-512.5,-144.3
03/20/19 18:31:57.476,825.5,-273.2,-252.1
03/20/19 18:31:57.579,608.7,3.0,-25.1
03/20/19 18:31:57.682,778.6,108.4,-883.0
03/20/19 18:31:57.785,888.3,-567.1,-619.0
03/20/19 18:31:57.888,-170.8,-595.8,608.8
03/20/19 18:31:57.992,1037.2,-316.6,1.0
03/20/19 18:31:58.094,1165.0,64.0,-206.8
03/20/19 18:31:58.198,1169.7,171.2,-106.1
03/20/19 18:31:58.301,701.6,-17.0,29.9
03/20/19 18:31:58.404,694.0,-89.7,-167.1
03/20/19 18:31:58.507,409.0,-170.4,298.4
03/20/19 18:31:58.610,1195.4,-780.6,1.6
03/20/19 18:31:58.713,1032.0,-399.5,-94.5
03/20/19 18:31:58.817,1007.2,-20.9,-264.2
03/20/19 18:31:58.919,1182.5,482.5,-557.8
03/20/19 18:31:59.022,984.6,-82.8,-437.7
03/20/19 18:31:59.126,1290.6,-893.2,707.4
03/20/19 18:31:59.229,948.1,-447.4,308.0
03/20/19 18:31:59.332,-1989.6,-932.2,664.9
03/20/19 18:31:59.435,1592.6,-81.9,-84.2
03/20/19 18:31:59.538,1039.6,-65.5,75.6
03/20/19 18:31:59.642,1073.6,86.1,188.9
03/20/19 18:31:59.744,681.9,-329.7,87.7
03/20/19 18:31:59.847,944.9,-976.9,225.0
03/20/19 18:31:59.951,1203.4,-391.7,113.8
03/20/19 18:32:00.054,990.2,-87.5,125.1
03/20/19 18:32:00.157,708.8,-229.7,-264.9
03/20/19 18:32:00.260,1377.4,-233.1,7.0
03/20/19 18:32:00.363,875.2,-197.8,-74.7
03/20/19 18:32:00.467,1228.9,70.2,77.3
03/20/19 18:32:00.569,1260.8,93.1,-44.3
03/20/19 18:32:00.672,636.1,128.6,-144.5
03/20/19 18:32:00.776,653.7,-204.2,456.6
03/20/19 18:32:00.879,1540.9,-217.6,-867.1
03/20/19 18:32:00.981,1327.3,29.6,74.8
03/20/19 18:32:01.085,1175.6,33.7,-196.8
03/20/19 18:32:01.188,879.8,-226.0,-93.8
03/20/19 18:32:01.291,896.0,-278.8,-143.2
03/20/19 18:32:01.394,963.6,-237.8,-82.1
03/20/19 18:32:01.497,985.5,-97.6,26.2
03/20/19 18:32:01.601,999.6,-109.2,-162.3
03/20/19 18:32:01.704,903.5,-101.1,-334.2
03/20/19 18:32:01.806,928.7,-517.6,-262.0
03/20/19 18:32:01.909,945.1,-243.1,-187.3
03/20/19 18:32:02.013,971.1,-187.9,-93.6
03/20/19 18:32:02.116,932.3,-17.7,-164.0
03/20/19 18:32:02.219,995.2,-73.6,-191.4
03/20/19 18:32:02.322,844.5,-347.2,-157.8
03/20/19 18:32:02.426,716.8,-589.3,169.4
03/20/19 18:32:02.529,965.8,-545.0,-330.7
03/20/19 18:32:02.631,1068.9,-533.3,-269.3
03/20/19 18:32:02.735,1270.6,-554.9,-369.0
03/20/19 18:32:02.838,1064.6,-362.6,-29.3
03/20/19 18:32:02.941,849.1,-163.2,170.7
03/20/19 18:32:03.044,910.3,-61.6,296.8
03/20/19 18:32:03.147,905.6,35.6,262.2
