Unnamed: 0,Date-Time,Yaw[0](deg),Pitch[0](deg),Roll[0](deg),Yaw[1](deg),Pitch[1](deg),Roll[1](deg),DeltaYaw,DeltaPitch,DeltaRoll
452,2020-11-10 14:50:54.671000+00:00,58.32,-44.53,16.19,103.25,0.0,0.0,-30.029475130172052,20.745127711557828,42.93928490812216
453,2020-11-10 14:50:54.853000+00:00,58.24,-44.6,16.19,103.25,0.0,0.0,-30.082973902692824,20.74309531169365,43.0141059233647
454,2020-11-10 14:50:54.940000+00:00,58.15,-44.57,16.23,103.25,0.0,0.0,-30.1559433510764,20.772453799846737,42.9829333629756
455,2020-11-10 14:50:55.300000+00:00,58.09,-44.38,16.16,103.25,0.0,0.0,-30.337480791516317,20.72794054004005,42.77831407547533
456,2020-11-10 14:50:55.361000+00:00,58.29,-44.5,16.22,103.25,0.0,0.0,-30.0495730138864,20.767377475856225,42.90787694972521
457,2020-11-10 14:50:55.361000+00:00,58.59,-44.04,15.75,103.25,0.0,0.0,-30.253660322259652,20.442235105046173,42.407754944086584
458,2020-11-10 14:50:55.540000+00:00,58.36,-44.59,16.17,103.25,0.0,0.0,-29.98095695534448,20.729150686000626,43.00297452281136
459,2020-11-10 14:50:55.541000+00:00,58.0,-44.5,16.33,103.25,0.0,0.0,-30.26158882872426,20.845800510657803,42.91036602019504
460,2020-11-10 14:50:55.541000+00:00,58.12,-44.43,16.15,103.25,0.0,0.0,-30.295642633027033,20.719421860765163,42.83154229512056
461,2020-11-10 14:50:55.601000+00:00,58.26,-44.57,16.13,103.25,0.0,0.0,-30.116902025829873,20.70124429078471,42.98072860856304
462,2020-11-10 14:50:56.021000+00:00,58.27,-44.59,16.14,103.25,0.0,0.0,-30.092250271612677,20.707795069775923,43.002317461190565
463,2020-11-10 14:50:56.050000+00:00,58.42,-44.61,16.09,103.25,0.0,0.0,-29.970188683625103,20.67164133309284,43.022609282347624
464,2020-11-10 14:50:56.111000+00:00,58.44,-44.62,16.15,103.25,0.0,0.0,-29.90381284727601,20.714049544617232,43.03459561728572
465,2020-11-10 14:50:56.532000+00:00,59.04,-44.5,16.2,103.25,0.0,0.0,-29.313747216076788,20.753118405602468,42.90743679404315
466,2020-11-10 14:50:56.532000+00:00,58.9,-44.54,16.14,103.25,0.0,0.0,-29.48114454859746,20.709215840689552,42.94888549425804
467,2020-11-10 14:50:56.532000+00:00,58.68,-44.57,16.2,103.25,0.0,0.0,-29.647234768897352,20.751091216030996,42.98226192532293
468,2020-11-10 14:50:56.533000+00:00,59.07,-44.51,16.1,103.25,0.0,0.0,-29.35082286950839,20.68154629700287,42.91597796456008
469,2020-11-10 14:50:56.533000+00:00,59.09,-44.5,16.08,103.25,0.0,0.0,-29.34876198659212,20.667561886049587,42.90487590291068
470,2020-11-10 14:50:56.533000+00:00,58.54,-44.56,16.16,103.25,0.0,0.0,-29.81939990415163,20.72289404034442,42.97069270286664
471,2020-11-10 14:50:56.621000+00:00,57.74,-44.56,16.23,103.25,0.0,0.0,-30.56973486959877,20.77274909470507,42.972242787050234
472,2020-11-10 14:50:56.621000+00:00,58.02,-44.57,16.2,103.25,0.0,0.0,-30.307234768897338,20.751091216030996,42.98226192532293
473,2020-11-10 14:50:56.804000+00:00,57.37,-44.65,16.13,103.25,0.0,0.0,-30.976684734496363,20.698957234030665,43.06621459524837
474,2020-11-10 14:50:56.844000+00:00,57.61,-44.54,16.07,103.25,0.0,0.0,-30.820767059396662,20.659341883917357,42.94740194903007
475,2020-11-10 14:50:57.011000+00:00,58.44,-44.24,15.98,103.25,0.0,0.0,-30.167262403717373,20.60280316372732,42.625175144266855
476,2020-11-10 14:50:57.073000+00:00,58.67,-44.5,16.08,103.25,0.0,0.0,-29.76876198659212,20.667561886049587,42.90487590291068
477,2020-11-10 14:50:57.522000+00:00,58.94,-44.6,16.31,103.25,0.0,0.0,-29.29774225476817,20.828499948626078,43.016848480751584
478,2020-11-10 14:50:57.641000+00:00,59.05,-44.64,16.21,103.25,0.0,0.0,-29.24361891665396,20.75614386574364,43.0573111414004
479,2020-11-10 14:50:57.732000+00:00,59.34,-44.57,16.19,103.25,0.0,0.0,-28.994331180352198,20.743970303097324,42.982040020243986
480,2020-11-10 14:50:57.733000+00:00,59.81,-44.5,16.16,103.25,0.0,0.0,-28.57209126289168,20.724599961846465,42.90656792180231
481,2020-11-10 14:50:57.733000+00:00,59.41,-44.52,16.17,103.25,0.0,0.0,-28.95743893701876,20.73116113633231,42.9281597291125
482,2020-11-10 14:50:57.825000+00:00,59.73,-44.5,16.12,103.25,0.0,0.0,-28.680429513987193,20.69608111964314,42.9057142943635
483,2020-11-10 14:50:57.912000+00:00,59.57,-44.52,16.08,103.25,0.0,0.0,-28.86122047637961,20.66701566285359,42.9262435423669
484,2020-11-10 14:50:57.913000+00:00,59.33,-44.55,16.17,103.25,0.0,0.0,-29.026089129683445,20.73030347483512,42.96022345535231
485,2020-11-10 14:50:57.941000+00:00,59.22,-44.59,16.23,103.25,0.0,0.0,-29.07836051342366,20.771861225793604,43.00431438919697
486,2020-11-10 14:50:58.061000+00:00,59.26,-44.57,16.15,103.25,0.0,0.0,-29.102713194257866,20.71548639600184,42.981161933605755
487,2020-11-10 14:50:58.120000+00:00,59.22,-44.52,16.11,103.25,0.0,0.0,-29.18996321474988,20.68839770856137,42.92687370028077
488,2020-11-10 14:50:58.331000+00:00,59.43,-44.57,16.18,103.25,0.0,0.0,-28.911427228346515,20.73684936451704,42.98181906867075
489,2020-11-10 14:50:58.331000+00:00,59.19,-44.56,16.12,103.25,0.0,0.0,-29.197771940918745,20.69440487978526,42.96982791062923
490,2020-11-10 14:50:58.545000+00:00,59.32,-44.55,16.15,103.25,0.0,0.0,-29.050273782822,20.71605652010601,42.959788177329294
491,2020-11-10 14:50:58.545000+00:00,59.18,-44.51,16.15,103.25,0.0,0.0,-29.205395724500264,20.71718885385476,42.917040184029325
492,2020-11-10 14:50:58.631000+00:00,59.08,-44.52,16.14,103.25,0.0,0.0,-29.30870270405095,20.70977953404697,42.92751242795765
493,2020-11-10 14:50:58.750000+00:00,59.23,-44.53,16.1,103.25,0.0,0.0,-29.183275850973484,20.68099381327532,42.937347387807385
494,2020-11-10 14:50:58.905000+00:00,59.27,-44.53,16.05,103.25,0.0,0.0,-29.178708055335356,20.645363010020517,42.93630431757024
495,2020-11-10 14:50:58.931000+00:00,59.17,-44.59,16.12,103.25,0.0,0.0,-29.206444004170702,20.69355786604993,43.001884184832356
496,2020-11-10 14:50:59.051000+00:00,59.02,-44.57,16.17,103.25,0.0,0.0,-29.328522913149452,20.729728400400703,42.98159907046524
497,2020-11-10 14:50:59.231000+00:00,59.07,-44.51,16.14,103.25,0.0,0.0,-29.322481876472413,20.71006039174621,42.91682583527765
498,2020-11-10 14:50:59.231000+00:00,58.93,-44.55,16.11,103.25,0.0,0.0,-29.468638744078913,20.687562310488435,42.95892905464049
499,2020-11-10 14:50:59.622000+00:00,58.75,-44.55,16.06,103.25,0.0,0.0,-29.68408682092235,20.651943994773365,42.957876577478416
500,2020-11-10 14:50:59.862000+00:00,58.74,-44.57,16.14,103.25,0.0,0.0,-29.62980779110143,20.708365355940334,42.98094479467616
501,2020-11-10 14:50:59.862000+00:00,58.81,-44.56,16.15,103.25,0.0,0.0,-29.55649345656081,20.715771787812773,42.970475075575564
502,2020-11-10 14:51:00.042000+00:00,58.67,-44.54,16.18,103.25,0.0,0.0,-29.682780871480986,20.7377146987982,42.94975419059392
503,2020-11-10 14:51:00.131000+00:00,58.73,-44.55,16.16,103.25,0.0,0.0,-29.63318163751945,20.723180010069235,42.96000533983615
504,2020-11-10 14:51:00.190000+00:00,58.71,-44.52,16.22,103.25,0.0,0.0,-29.621992069257765,20.766796636048,42.92925762665554
505,2020-11-10 14:51:07.931000+00:00,58.63,-44.56,16.16,103.25,0.0,0.0,-29.729399904151613,20.72289404034442,42.97069270286665
506,2020-11-10 14:51:08.052000+00:00,58.61,-44.54,16.18,103.25,0.0,0.0,-29.742780871480985,20.7377146987982,42.94975419059392
507,2020-11-10 14:51:08.623000+00:00,58.78,-44.58,16.25,103.25,0.0,0.0,-29.507952984107927,20.78639695898413,42.99407722171933
508,2020-11-10 14:51:08.624000+00:00,58.77,-44.63,16.19,103.25,0.0,0.0,-29.541617216355025,20.742214376334978,43.046171454305934
509,2020-11-10 14:51:08.681000+00:00,58.76,-44.61,16.19,103.25,0.0,0.0,-29.55918827468092,20.742802326996536,43.02479447515511
510,2020-11-10 14:51:08.681000+00:00,58.68,-44.53,16.15,103.25,0.0,0.0,-29.697834626629287,20.716624006089898,42.93841426055769
511,2020-11-10 14:51:08.682000+00:00,58.67,-44.53,16.17,103.25,0.0,0.0,-29.69365560376584,20.730875909203785,42.93884767821192
512,2020-11-10 14:51:08.682000+00:00,58.79,-44.51,16.11,103.25,0.0,0.0,-29.623738162939137,20.68867485741455,42.91618850387131
513,2020-11-10 14:51:08.800000+00:00,58.76,-44.55,16.17,103.25,0.0,0.0,-29.596089129683467,20.73030347483513,42.96022345535231
514,2020-11-10 14:51:08.831000+00:00,58.74,-44.56,16.17,103.25,0.0,0.0,-29.61230598914912,20.73001626761988,42.970911283208416
515,2020-11-10 14:51:08.981000+00:00,58.6,-44.57,16.17,103.25,0.0,0.0,-29.74852291314945,20.72972840040069,42.98159907046526
516,2020-11-10 14:51:09.101000+00:00,58.75,-44.57,16.15,103.25,0.0,0.0,-29.61271319425787,20.71548639600185,42.98116193360575
517,2020-11-10 14:51:09.163000+00:00,58.78,-44.56,16.13,103.25,0.0,0.0,-29.600679474675392,20.701527207422767,42.970042679594506
518,2020-11-10 14:51:09.221000+00:00,58.63,-44.51,16.15,103.25,0.0,0.0,-29.75539572450021,20.717188853854747,42.917040184029325
519,2020-11-10 14:51:10.473000+00:00,58.76,-44.53,16.16,103.25,0.0,0.0,-29.610745296404254,20.723749970186628,42.938630492921746
520,2020-11-10 14:51:10.496000+00:00,58.81,-44.55,16.11,103.25,0.0,0.0,-29.588638744078906,20.68756231048842,42.95892905464049
521,2020-11-10 14:51:10.497000+00:00,58.74,-44.55,16.17,103.25,0.0,0.0,-29.61608912968345,20.73030347483513,42.9602234553523
522,2020-11-10 14:51:10.498000+00:00,58.67,-44.57,16.19,103.25,0.0,0.0,-29.664331180352203,20.743970303097324,42.98204002024397
523,2020-11-10 14:51:10.502000+00:00,58.69,-44.53,16.18,103.25,0.0,0.0,-29.66656554844489,20.73800182303098,42.939065816566035
524,2020-11-10 14:51:10.503000+00:00,58.7,-44.52,16.15,103.25,0.0,0.0,-29.681615143880524,20.716906759755872,42.92772724221695
525,2020-11-10 14:51:10.512000+00:00,58.63,-44.56,16.23,103.25,0.0,0.0,-29.67973486959876,20.77274909470507,42.972242787050234
526,2020-11-10 14:51:10.512000+00:00,58.65,-44.54,16.2,103.25,0.0,0.0,-29.688596855928143,20.75196397613844,42.950194257672145
527,2020-11-10 14:51:10.512000+00:00,58.75,-44.53,16.15,103.25,0.0,0.0,-29.627834626629287,20.716624006089898,42.93841426055768
528,2020-11-10 14:51:10.565000+00:00,58.74,-44.55,16.2,103.25,0.0,0.0,-29.594809428282897,20.751673716844387,42.96088352133594
529,2020-11-10 14:51:10.566000+00:00,58.83,-44.56,16.15,103.25,0.0,0.0,-29.53649345656081,20.715771787812773,42.97047507557557
530,2020-11-10 14:51:11.052000+00:00,58.6,-44.55,16.18,103.25,0.0,0.0,-29.748996259044862,20.737426914293266,42.96044252401568
531,2020-11-10 14:51:11.052000+00:00,58.66,-44.56,16.19,103.25,0.0,0.0,-29.67811707028752,20.744260645960342,42.971351303595654
532,2020-11-10 14:51:11.172000+00:00,58.37,-44.55,16.21,103.25,0.0,0.0,-29.95771546762088,20.7587970797164,42.96110545026904
533,2020-11-10 14:51:11.361000+00:00,58.57,-44.58,16.2,103.25,0.0,0.0,-29.75344753745265,20.750798974537023,42.99295106546089
534,2020-11-10 14:51:17.032000+00:00,58.22,-44.62,16.36,103.25,0.0,0.0,-29.974594500806564,20.863455299006947,43.03942464453033
535,2020-11-10 14:51:17.050000+00:00,58.22,-44.56,16.47,103.25,0.0,0.0,-29.919318596137558,20.9436707931816,42.97791254885721
536,2020-11-10 14:51:17.050000+00:00,58.13,-44.58,16.45,103.25,0.0,0.0,-30.01588314926311,20.928782165983264,42.9988206146219
537,2020-11-10 14:51:17.050000+00:00,58.16,-44.58,16.43,103.25,0.0,0.0,-30.000096766761732,20.914544145193528,42.9983290648308
538,2020-11-10 14:51:17.395000+00:00,58.29,-44.57,16.3,103.25,0.0,0.0,-29.966250604748723,20.822298910473982,42.98453344935081
539,2020-11-10 14:51:17.395000+00:00,58.26,-44.51,16.38,103.25,0.0,0.0,-29.96231376502935,20.881136399867238,42.9222334316347
540,2020-11-10 14:51:17.571000+00:00,610.73,16.26,103.25,0.0,0.0,0.0,-109.27,16.260000000000005,103.25
541,2020-11-10 14:51:17.932000+00:00,58.57,-44.67,16.28,103.25,0.0,0.0,-29.66246856125548,20.805006276742603,43.09099814822621
542,2020-11-10 14:51:17.940000+00:00,58.37,-44.74,16.31,103.25,0.0,0.0,-29.814513579096108,20.82412961700768,43.166562176573095
543,2020-11-10 14:51:17.941000+00:00,58.33,-44.72,16.44,103.25,0.0,0.0,-29.769503677049535,20.917085540603164,43.14837371353224
544,2020-11-10 14:51:17.942000+00:00,58.29,-44.43,16.29,103.25,0.0,0.0,-30.026556284441124,20.819356074211512,42.834591005536815
545,2020-11-10 14:51:17.942000+00:00,58.31,-44.71,16.35,103.25,0.0,0.0,-29.85743446504917,20.85348981367981,43.13544654364174
546,2020-11-10 14:51:18.081000+00:00,58.23,-44.6,16.15,103.25,0.0,0.0,-30.121372792572537,20.714626263587157,43.013222265477
547,2020-11-10 14:51:18.081000+00:00,58.18,-44.57,16.36,103.25,0.0,0.0,-30.033642535074762,20.86502224476633,42.98594219631014
548,2020-11-10 14:51:18.141000+00:00,58.19,-45.13,16.37,103.25,0.0,0.0,-29.803228075622844,20.853574491813074,43.58514343481318
549,2020-11-10 14:51:18.501000+00:00,57.64,-44.36,17.03,103.25,0.0,0.0,-30.178947543212114,21.350168863646847,42.778719934976614
550,2020-11-10 14:51:18.501000+00:00,58.43,-44.78,16.2,103.25,0.0,0.0,-29.817716901170105,20.74481541313389,43.206725059395644
551,2020-11-10 14:51:18.802000+00:00,58.31,-44.87,15.88,103.25,0.0,0.0,-30.13189882656808,20.515346358684656,43.29584633809681
552,2020-11-10 14:51:18.832000+00:00,57.17,-44.17,16.91,103.25,0.0,0.0,-30.808003366840783,21.271259583253048,42.57152957904047
553,2020-11-10 14:51:18.834000+00:00,57.5,-44.84,16.53,103.25,0.0,0.0,-30.48936481316611,20.976836938338643,43.279124894610675
554,2020-11-10 14:51:18.841000+00:00,57.94,-44.75,16.8,103.25,0.0,0.0,-29.891096176111,21.17159204963766,43.19022579141182
555,2020-11-10 14:51:18.841000+00:00,57.34,-45.01,16.78,103.25,0.0,0.0,-30.40485927710003,21.147395478213607,43.46822822375979
556,2020-11-10 14:51:18.924000+00:00,58.59,-44.78,16.56,103.25,0.0,0.0,-29.400939606394672,21.000211556783896,43.215700151377526
557,2020-11-10 14:51:19.041000+00:00,59.15,-44.69,16.33,103.25,0.0,0.0,-29.039286541432986,20.83991677339482,43.11357280558648
558,2020-11-10 14:51:19.192000+00:00,59.56,-44.66,16.34,103.25,0.0,0.0,-28.633586825810408,20.847971098837387,43.08172803282732
559,2020-11-10 14:51:19.221000+00:00,59.56,-44.64,16.3,103.25,0.0,0.0,-28.66964293352898,20.82015260111295,43.059389053258975
560,2020-11-10 14:51:19.401000+00:00,59.43,-44.72,16.36,103.25,0.0,0.0,-28.72650377036285,20.86027156865173,43.146386166777326
561,2020-11-10 14:51:19.612000+00:00,59.17,-44.73,16.56,103.25,0.0,0.0,-28.840122208197474,21.00195606873217,43.16217512109394
562,2020-11-10 14:51:19.762000+00:00,59.06,-44.64,16.45,103.25,0.0,0.0,-29.06295016700228,20.926828876644578,43.063024246049366
563,2020-11-10 14:51:19.763000+00:00,58.84,-44.54,16.33,103.25,0.0,0.0,-29.40636521226307,20.844581745261234,42.95314771136921
564,2020-11-10 14:51:19.763000+00:00,58.92,-44.55,16.25,103.25,0.0,0.0,-29.379335983479226,20.787290272601837,42.96200270438037
565,2020-11-10 14:51:19.921000+00:00,58.86,-44.51,16.34,103.25,0.0,0.0,-29.39068974531251,20.852624786284725,42.92129398170175
566,2020-11-10 14:51:19.941000+00:00,58.81,-44.58,16.37,103.25,0.0,0.0,-29.392728747954678,20.87182940563137,42.99687737619267
567,2020-11-10 14:51:20.091000+00:00,58.92,-44.64,16.34,103.25,0.0,0.0,-29.28119963715093,20.848600223510932,43.06033740174575
568,2020-11-10 14:51:20.121000+00:00,58.8,-44.7,16.5,103.25,0.0,0.0,-29.26439491897729,20.96037165241228,43.128499686149695
569,2020-11-10 14:51:20.361000+00:00,58.82,-44.74,16.56,103.25,0.0,0.0,-29.186285530397377,21.00160850474071,43.17288022715492
570,2020-11-10 14:51:20.487000+00:00,58.91,-44.71,16.53,103.25,0.0,0.0,-29.129182797991373,20.98134150861664,43.13997914582932
571,2020-11-10 14:51:20.541000+00:00,58.89,-44.67,16.47,103.25,0.0,0.0,-29.20724424740534,20.94005880090618,43.09562917382534
572,2020-11-10 14:51:20.542000+00:00,58.73,-44.62,16.42,103.25,0.0,0.0,-29.421930961240378,20.90614044844833,43.04088175176225
573,2020-11-10 14:51:20.692000+00:00,58.85,-44.58,16.33,103.25,0.0,0.0,-29.381142697632928,20.843352357137032,42.99592870653254
574,2020-11-10 14:51:20.901000+00:00,58.7,-44.59,16.37,103.25,0.0,0.0,-29.498917662987736,20.87151544164522,43.007574375547826
575,2020-11-10 14:51:20.931000+00:00,58.81,-44.61,16.39,103.25,0.0,0.0,-29.36707807780969,20.88511643930156,43.02945110004941
576,2020-11-10 14:51:21.052000+00:00,58.72,-44.61,16.47,103.25,0.0,0.0,-29.40019278168121,20.94203898681943,43.03142080956145
577,2020-11-10 14:51:21.052000+00:00,58.64,-44.66,16.45,103.25,0.0,0.0,-29.47530642876725,20.92617244647016,43.08442508325361
578,2020-11-10 14:51:21.443000+00:00,58.64,-44.69,16.47,103.25,0.0,0.0,-29.44959533343049,20.939393401670912,43.11703158322857
579,2020-11-10 14:51:21.621000+00:00,58.73,-44.67,16.43,103.25,0.0,0.0,-29.39572360993677,20.911627545347862,43.094625519150334
580,2020-11-10 14:51:21.625000+00:00,58.9,-44.6,16.48,103.25,0.0,0.0,-29.216906874924263,20.94948311230612,43.02096930697846
581,2020-11-10 14:51:21.639000+00:00,58.95,-44.61,16.43,103.25,0.0,0.0,-29.1986383911352,20.913577941405684,43.030428298766594
582,2020-11-10 14:51:21.640000+00:00,58.9,-44.6,16.35,103.25,0.0,0.0,-29.30931998854065,20.85696730151852,43.01779322400365
583,2020-11-10 14:51:21.832000+00:00,58.84,-44.59,16.4,103.25,0.0,0.0,-29.33759911092455,20.89286921900294,43.00829731121722
584,2020-11-10 14:51:22.044000+00:00,58.7,-44.66,16.39,103.25,0.0,0.0,-29.45801036924778,20.883517592445305,43.08293961447676
585,2020-11-10 14:51:22.131000+00:00,58.78,-44.63,16.39,103.25,0.0,0.0,-29.389450778390078,20.884478896310718,43.05084664245397
586,2020-11-10 14:51:22.131000+00:00,58.74,-44.69,16.46,103.25,0.0,0.0,-29.356718541383444,20.9322881161288,43.1167783060077
587,2020-11-10 14:51:22.161000+00:00,58.81,-44.66,16.49,103.25,0.0,0.0,-29.276829718628807,20.954608436031613,43.08543454356904
588,2020-11-10 14:51:22.161000+00:00,58.6,-44.62,16.47,103.25,0.0,0.0,-29.516367840138656,20.941710623813385,43.04212232139405
589,2020-11-10 14:51:22.221000+00:00,58.86,-44.59,16.42,103.25,0.0,0.0,-29.30338489710638,20.90710493030493,43.00878405062029
590,2020-11-10 14:51:22.344000+00:00,58.96,-44.58,16.3,103.25,0.0,0.0,-29.29244930234982,20.821994284197842,42.995227237394495
591,2020-11-10 14:51:22.462000+00:00,58.99,-44.6,16.34,103.25,0.0,0.0,-29.226426106351433,20.84985050441177,43.01755560476806
592,2020-11-10 14:51:22.681000+00:00,58.83,-44.65,16.49,103.25,0.0,0.0,-29.260657174970106,20.954941951369133,43.07473229195889
593,2020-11-10 14:51:22.942000+00:00,58.74,-44.68,16.47,103.25,0.0,0.0,-29.353419752902603,20.93972643485062,43.10633040230479
594,2020-11-10 14:51:23.241000+00:00,58.77,-44.66,16.37,103.25,0.0,0.0,-29.40224205813079,20.869299079413462,43.08245211286093
595,2020-11-10 14:51:23.271000+00:00,58.84,-44.59,16.46,103.25,0.0,0.0,-29.29495202986926,20.935576012265717,43.009769011958724
596,2020-11-10 14:51:23.271000+00:00,58.79,-44.63,16.43,103.25,0.0,0.0,-29.350999837879485,20.912930474252235,43.05182755766817
597,2020-11-10 14:51:23.303000+00:00,58.71,-44.62,16.37,103.25,0.0,0.0,-29.47748483330443,20.87056956079163,43.039665104754505
598,2020-11-10 14:51:23.303000+00:00,58.99,-44.57,16.36,103.25,0.0,0.0,-29.223642535074763,20.865022244766312,42.985942196310155
599,2020-11-10 14:51:23.481000+00:00,58.9,-44.65,16.43,103.25,0.0,0.0,-29.233361577081546,20.912280342195032,43.07322663138033
600,2020-11-10 14:51:23.481000+00:00,58.87,-44.66,16.49,103.25,0.0,0.0,-29.216829718628823,20.954608436031613,43.08543454356904
601,2020-11-10 14:51:23.572000+00:00,58.77,-44.63,16.5,103.25,0.0,0.0,-29.321196425402928,20.962719627870086,43.053581012446976
602,2020-11-10 14:51:23.663000+00:00,58.95,-44.63,16.43,103.25,0.0,0.0,-29.190999837879513,20.91293047425225,43.05182755766817
603,2020-11-10 14:51:23.846000+00:00,58.87,-44.61,16.42,103.25,0.0,0.0,-29.28574886738809,20.906462608416703,43.030182563929955
604,2020-11-10 14:51:23.846000+00:00,58.81,-44.63,16.37,103.25,0.0,0.0,-29.373674032312568,20.870252937587985,43.05036192455805
605,2020-11-10 14:51:24.171000+00:00,58.95,-44.62,16.41,103.25,0.0,0.0,-29.209042474494513,20.899026327456006,43.040636509110286
606,2020-11-10 14:51:24.261000+00:00,58.91,-44.65,16.36,103.25,0.0,0.0,-29.273166530170855,20.862507156950432,43.07151357621292
607,2020-11-10 14:51:24.261000+00:00,58.81,-44.62,16.4,103.25,0.0,0.0,-29.356153618057647,20.89191217808311,43.04039222322328
608,2020-11-10 14:51:24.272000+00:00,58.82,-44.67,16.43,103.25,0.0,0.0,-29.30572360993677,20.911627545347862,43.09462551915034
609,2020-11-10 14:51:24.381000+00:00,58.86,-44.65,16.46,103.25,0.0,0.0,-29.252011046503657,20.933611277800257,43.07397515254179
610,2020-11-10 14:51:24.532000+00:00,58.85,-44.61,16.37,103.25,0.0,0.0,-29.341295705513573,20.870885519211573,43.028968239922456
611,2020-11-10 14:51:24.532000+00:00,58.85,-44.63,16.4,103.25,0.0,0.0,-29.31233859775103,20.891591833400696,43.05109043612018
612,2020-11-10 14:51:24.622000+00:00,58.89,-44.63,16.39,103.25,0.0,0.0,-29.27945077839009,20.884478896310736,43.05084664245397
613,2020-11-10 14:51:24.790000+00:00,58.77,-44.64,16.43,103.25,0.0,0.0,-29.36718067084859,20.912605741329504,43.062527117719995
614,2020-11-10 14:51:24.922000+00:00,58.8,-44.63,16.46,103.25,0.0,0.0,-29.31965774539804,20.9342688571428,43.052573292977705
615,2020-11-10 14:51:25.169000+00:00,58.7,-44.65,16.42,103.25,0.0,0.0,-29.44047767943527,20.905169972615358,43.072979038840636
616,2020-11-10 14:51:25.169000+00:00,59.06,-44.6,16.29,103.25,0.0,0.0,-29.191951185565575,20.814266108823034,43.01638184142465
617,2020-11-10 14:51:25.315000+00:00,58.87,-44.63,16.37,103.25,0.0,0.0,-29.31367403231258,20.870252937587985,43.05036192455804
618,2020-11-10 14:51:25.315000+00:00,58.81,-44.61,16.41,103.25,0.0,0.0,-29.352858973737856,20.899347246995667,43.02993778595812
619,2020-11-10 14:51:25.341000+00:00,58.7,-44.65,16.43,103.25,0.0,0.0,-29.433361577081552,20.912280342195032,43.07322663138033
620,2020-11-10 14:51:25.495000+00:00,58.68,-44.6,16.44,103.25,0.0,0.0,-29.46534833794701,20.92101722035902,43.019974826989966
621,2020-11-10 14:51:25.551000+00:00,58.92,-44.6,16.37,103.25,0.0,0.0,-29.275106648791017,20.871200812834047,43.018271330155656
622,2020-11-10 14:51:25.671000+00:00,58.81,-44.6,16.38,103.25,0.0,0.0,-29.377999426311856,20.87831752682093,43.01851181735095
623,2020-11-10 14:51:25.821000+00:00,58.7,-44.67,16.4,103.25,0.0,0.0,-29.447079240415373,20.890303799832523,43.09388282967844
624,2020-11-10 14:51:26.007000+00:00,58.72,-44.64,16.41,103.25,0.0,0.0,-29.431409693303053,20.898382491126775,43.0620338178876
625,2020-11-10 14:51:26.061000+00:00,58.91,-44.59,16.38,103.25,0.0,0.0,-29.28181184776136,20.87863339533716,43.00781439783257
626,2020-11-10 14:51:26.425000+00:00,610.76,16.39,103.25,0.0,0.0,0.0,-109.24000000000004,16.389999999999993,103.25
627,2020-11-10 14:51:26.483000+00:00,58.92,-44.59,16.38,103.25,0.0,0.0,-29.27181184776137,20.878633395337147,43.007814397832576
628,2020-11-10 14:51:26.494000+00:00,58.82,-44.63,16.41,103.25,0.0,0.0,-29.335226047633142,20.898704742161677,43.051335186451425
629,2020-11-10 14:51:26.494000+00:00,58.71,-44.66,16.45,103.25,0.0,0.0,-29.40530642876725,20.92617244647017,43.084425083253635
630,2020-11-10 14:51:26.494000+00:00,58.94,-44.67,16.41,103.25,0.0,0.0,-29.199961066993357,20.8974117437196,43.094129435826474
631,2020-11-10 14:51:26.781000+00:00,58.66,-44.61,16.45,103.25,0.0,0.0,-29.474416327837908,20.927808521643183,43.03092263959414
632,2020-11-10 14:51:26.782000+00:00,58.79,-44.6,16.41,103.25,0.0,0.0,-29.37667554521391,20.899667500766625,43.01923901708887
633,2020-11-10 14:51:26.811000+00:00,58.92,-44.58,16.35,103.25,0.0,0.0,-29.296936458463982,20.857590936338084,42.99640112983034
634,2020-11-10 14:51:26.932000+00:00,58.8,-44.62,16.32,103.25,0.0,0.0,-29.423029490116782,20.834997974723407,43.03847236290957
635,2020-11-10 14:51:26.933000+00:00,58.93,-44.59,16.41,103.25,0.0,0.0,-29.24049218877336,20.899987088754898,43.00854020259657
636,2020-11-10 14:51:27.021000+00:00,58.82,-44.61,16.45,103.25,0.0,0.0,-29.31441632783792,20.927808521643183,43.03092263959414
637,2020-11-10 14:51:27.351000+00:00,59.03,-44.66,16.39,103.25,0.0,0.0,-29.12801036924777,20.883517592445305,43.08293961447676
638,2020-11-10 14:51:27.381000+00:00,58.82,-44.65,16.41,103.25,0.0,0.0,-29.327593411653535,20.89805957436537,43.072732403324785
639,2020-11-10 14:51:27.381000+00:00,59.0,-44.67,16.4,103.25,0.0,0.0,-29.14707924041536,20.890303799832513,43.09388282967842
640,2020-11-10 14:51:27.531000+00:00,58.82,-44.6,16.41,103.25,0.0,0.0,-29.346675545213923,20.899667500766636,43.01923901708887
641,2020-11-10 14:51:27.592000+00:00,58.89,-44.58,16.35,103.25,0.0,0.0,-29.326936458463983,20.857590936338084,42.99640112983034
642,2020-11-10 14:51:27.681000+00:00,58.9,-44.6,16.34,103.25,0.0,0.0,-29.31642610635142,20.849850504411755,43.017555604768056
643,2020-11-10 14:51:27.748000+00:00,58.86,-44.6,16.38,103.25,0.0,0.0,-29.32799942631186,20.87831752682093,43.01851181735097
644,2020-11-10 14:51:27.861000+00:00,58.92,-44.65,16.42,103.25,0.0,0.0,-29.22047767943529,20.905169972615358,43.072979038840636
