,Date-Time,Yaw[0](deg),Pitch[0](deg),Roll[0](deg),Yaw[1](deg),Pitch[1](deg),Roll[1](deg)
2857,2019-10-22T19:00:52Z, 7.40,-29.73,81.52,0.00,0.60,0.00
2858,2019-10-22T19:00:53Z, 7.57,-29.73,81.62,0.00,0.60,0.00
2859,2019-10-22T19:00:54Z, 7.65,-29.74,81.54,0.00,0.60,0.00
2860,2019-10-22T19:00:55Z, 7.72,-29.76,81.41,0.00,0.60,0.00
2861,2019-10-22T19:00:56Z, 7.59,-29.73,81.28,0.00,0.60,0.00
2862,2019-10-22T19:00:57Z, 7.61,-29.74,81.41,0.00,0.60,0.00
2863,2019-10-22T19:00:58Z, 7.71,-29.74,81.45,0.00,0.60,0.00
2864,2019-10-22T19:00:59Z, 7.65,-29.75,81.34,0.00,0.60,0.00
2865,2019-10-22T19:01:00Z, 7.63,-29.75,81.41,0.00,0.60,0.00
2866,2019-10-22T19:01:01Z, 7.66,-29.74,81.46,0.00,0.60,0.00
2867,2019-10-22T19:01:02Z, 7.77,-29.74,81.40,0.00,0.60,0.00
2868,2019-10-22T19:01:02Z, 7.78,-29.73,81.53,0.00,0.60,0.00
2869,2019-10-22T19:01:03Z, 7.66,-29.75,81.39,0.00,0.60,0.00
2870,2019-10-22T19:01:04Z, 7.67,-29.75,81.48,0.00,0.60,0.00
2871,2019-10-22T19:01:05Z, 7.75,-29.75,81.41,0.00,0.60,0.00
2872,2019-10-22T19:01:06Z, 7.75,-29.76,81.38,0.00,0.60,0.00
2873,2019-10-22T19:01:07Z, 7.70,-29.74,81.42,0.00,0.60,0.00
2874,2019-10-22T19:01:08Z, 7.80,-29.72,81.52,0.00,0.60,0.00
2875,2019-10-22T19:01:09Z, 7.76,-29.75,81.33,0.00,0.60,0.00
2876,2019-10-22T19:01:10Z, 7.75,-29.75,81.39,0.00,0.60,0.00
2877,2019-10-22T19:01:11Z, 7.62,-29.74,81.30,0.00,0.60,0.00
2878,2019-10-22T19:01:12Z, 7.56,-29.74,81.37,0.00,0.60,0.00
2879,2019-10-22T19:01:13Z, 7.65,-29.73,81.54,0.00,0.60,0.00
2880,2019-10-22T19:01:14Z, 7.81,-29.73,81.53,0.00,0.60,0.00
2881,2019-10-22T19:01:15Z, 7.93,-29.73,81.57,0.00,0.60,0.00
2882,2019-10-22T19:01:16Z, 8.00,-29.77,81.46,0.00,0.60,0.00
2883,2019-10-22T19:01:17Z, 7.97,-29.75,81.41,0.00,0.60,0.00
2884,2019-10-22T19:01:18Z, 7.87,-29.78,81.27,0.00,0.60,0.00
2885,2019-10-22T19:01:19Z, 7.75,-29.75,81.29,0.00,0.60,0.00
2886,2019-10-22T19:01:20Z, 7.86,-29.75,81.45,0.00,0.60,0.00
2887,2019-10-22T19:01:21Z, 7.86,-29.74,81.42,0.00,0.60,0.00
2888,2019-10-22T19:01:22Z, 7.87,-29.75,81.41,0.00,0.60,0.00
2889,2019-10-22T19:01:23Z, 7.87,-29.75,81.39,0.00,0.60,0.00
2890,2019-10-22T19:01:24Z, 7.78,-29.76,81.32,0.00,0.60,0.00
2891,2019-10-22T19:01:25Z, 7.78,-29.76,81.39,0.00,0.60,0.00
2892,2019-10-22T19:01:26Z, 7.77,-29.74,81.46,0.00,0.60,0.00
2893,2019-10-22T19:01:27Z, 7.79,-29.75,81.49,0.00,0.60,0.00
2894,2019-10-22T19:01:28Z, 7.79,-29.75,81.41,0.00,0.60,0.00
2895,2019-10-22T19:01:29Z, 7.72,-29.74,81.37,0.00,0.60,0.00
2896,2019-10-22T19:01:30Z, 7.61,-29.77,81.30,0.00,0.60,0.00
2897,2019-10-22T19:01:31Z, 7.58,-29.76,81.48,0.00,0.60,0.00
2898,2019-10-22T19:01:32Z, 7.69,-29.74,81.53,0.00,0.60,0.00
2899,2019-10-22T19:01:33Z, 7.85,-29.74,81.57,0.00,0.60,0.00
2900,2019-10-22T19:01:34Z, 7.89,-29.73,81.46,0.00,0.60,0.00
2901,2019-10-22T19:01:35Z, 7.87,-29.74,81.41,0.00,0.60,0.00
2902,2019-10-22T19:01:36Z, 7.93,-29.73,81.50,0.00,0.60,0.00
2903,2019-10-22T19:01:38Z, 7.90,-29.75,81.43,0.00,0.60,0.00
2904,2019-10-22T19:01:38Z, 7.87,-29.73,81.32,0.00,0.60,0.00
2905,2019-10-22T19:01:39Z, 7.77,-29.77,81.36,0.00,0.60,0.00
2906,2019-10-22T19:01:40Z, 7.79,-29.75,81.43,0.00,0.60,0.00
2907,2019-10-22T19:01:41Z, 7.78,-29.72,81.43,0.00,0.60,0.00
2908,2019-10-22T19:01:43Z, 7.80,-29.74,81.46,0.00,0.60,0.00
2909,2019-10-22T19:01:44Z, 7.74,-29.76,81.35,0.00,0.60,0.00
2910,2019-10-22T19:01:45Z, 7.66,-29.76,81.41,0.00,0.60,0.00
2911,2019-10-22T19:01:46Z, 7.59,-29.75,81.35,0.00,0.60,0.00
2912,2019-10-22T19:01:47Z, 7.50,-29.73,81.32,0.00,0.60,0.00
2913,2019-10-22T19:01:48Z, 7.39,-29.74,81.31,0.00,0.60,0.00
2914,2019-10-22T19:01:49Z, 7.32,-29.74,81.38,0.00,0.60,0.00
2915,2019-10-22T19:01:50Z, 7.32,-29.74,81.35,0.00,0.60,0.00
2916,2019-10-22T19:01:51Z, 7.82,-29.64,82.55,0.00,0.60,0.00
2917,2019-10-22T19:01:52Z, 7.97,-29.74,81.46,0.00,0.60,0.00
2918,2019-10-22T19:01:53Z, 7.85,-29.75,81.34,0.00,0.60,0.00
2919,2019-10-22T19:01:54Z, 7.72,-29.75,81.32,0.00,0.60,0.00
2920,2019-10-22T19:01:55Z, 7.74,-29.75,81.45,0.00,0.60,0.00
2921,2019-10-22T19:01:56Z, 7.79,-29.73,81.45,0.00,0.60,0.00
2922,2019-10-22T19:01:57Z, 7.66,-29.73,81.34,0.00,0.60,0.00
2923,2019-10-22T19:01:58Z, 7.69,-29.73,81.46,0.00,0.60,0.00
2924,2019-10-22T19:01:59Z, 7.50,-29.77,81.27,0.00,0.60,0.00
2925,2019-10-22T19:02:00Z, 7.55,-29.74,81.44,0.00,0.60,0.00
2926,2019-10-22T19:02:01Z, 7.54,-29.72,81.34,0.00,0.60,0.00
2927,2019-10-22T19:02:02Z, 7.50,-29.74,81.38,0.00,0.60,0.00
2928,2019-10-22T19:02:02Z, 7.55,-29.75,81.44,0.00,0.60,0.00
2929,2019-10-22T19:02:04Z, 7.52,-29.77,81.39,0.00,0.60,0.00
2930,2019-10-22T19:02:04Z, 7.53,-29.76,81.43,0.00,0.60,0.00
2931,2019-10-22T19:02:05Z, 7.61,-29.75,81.50,0.00,0.60,0.00
2932,2019-10-22T19:02:06Z, 7.60,-29.77,81.45,0.00,0.60,0.00
2933,2019-10-22T19:02:08Z, 7.57,-29.76,81.34,0.00,0.60,0.00
2934,2019-10-22T19:02:09Z, 7.64,-29.75,81.47,0.00,0.60,0.00
2935,2019-10-22T19:02:10Z, 7.71,-29.77,81.44,0.00,0.60,0.00
2936,2019-10-22T19:02:11Z, 7.86,-29.75,81.54,0.00,0.60,0.00
2937,2019-10-22T19:02:12Z, 7.83,-29.74,81.38,0.00,0.60,0.00
2938,2019-10-22T19:02:13Z, 7.78,-29.73,81.37,0.00,0.60,0.00
2939,2019-10-22T19:02:14Z, 7.69,-29.75,81.27,0.00,0.60,0.00
2940,2019-10-22T19:02:15Z, 7.64,-29.75,81.39,0.00,0.60,0.00
2941,2019-10-22T19:02:16Z, 7.59,-29.74,81.38,0.00,0.60,0.00
2942,2019-10-22T19:02:17Z, 7.57,-29.74,81.47,0.00,0.60,0.00
2943,2019-10-22T19:02:18Z, 7.60,-29.73,81.51,0.00,0.60,0.00
2944,2019-10-22T19:02:19Z, 7.51,-29.74,81.35,0.00,0.60,0.00
2945,2019-10-22T19:02:20Z, 7.46,-29.76,81.41,0.00,0.60,0.00
2946,2019-10-22T19:02:21Z, 7.41,-29.76,81.32,0.00,0.60,0.00
2947,2019-10-22T19:02:21Z, 7.28,-29.74,81.21,0.00,0.60,0.00
2948,2019-10-22T19:02:22Z, 7.41,-29.73,81.55,0.00,0.60,0.00
2949,2019-10-22T19:02:23Z, 7.56,-29.75,81.54,0.00,0.60,0.00
2950,2019-10-22T19:02:24Z, 7.54,-29.76,81.37,0.00,0.60,0.00
2951,2019-10-22T19:02:26Z, 7.53,-29.76,81.38,0.00,0.60,0.00
2952,2019-10-22T19:02:26Z, 7.53,-29.73,81.41,0.00,0.60,0.00
2953,2019-10-22T19:02:28Z, 7.64,-29.72,81.55,0.00,0.60,0.00
2954,2019-10-22T19:02:29Z, 7.69,-29.76,81.44,0.00,0.60,0.00
2955,2019-10-22T19:02:30Z, 7.64,-29.75,81.37,0.00,0.60,0.00
2956,2019-10-22T19:02:31Z, 7.47,-29.76,81.25,0.00,0.60,0.00
2957,2019-10-22T19:02:32Z, 7.52,-29.75,81.45,0.00,0.60,0.00
2958,2019-10-22T19:02:34Z, 7.53,-29.75,81.35,0.00,0.60,0.00
2959,2019-10-22T19:02:35Z, 7.53,-29.74,81.43,0.00,0.60,0.00
2960,2019-10-22T19:02:36Z, 7.48,-29.74,81.33,0.00,0.60,0.00
2961,2019-10-22T19:02:37Z, 7.51,-29.74,81.38,0.00,0.60,0.00
2962,2019-10-22T19:02:38Z, 7.53,-29.75,81.42,0.00,0.60,0.00
2963,2019-10-22T19:02:39Z, 7.56,-29.73,81.47,0.00,0.60,0.00
2964,2019-10-22T19:02:40Z, 7.74,-29.74,81.52,0.00,0.60,0.00
2965,2019-10-22T19:02:40Z, 7.62,-29.74,81.47,0.00,0.60,0.00
2966,2019-10-22T19:02:41Z, 7.79,-29.76,81.51,0.00,0.60,0.00
2967,2019-10-22T19:02:42Z, 7.84,-29.76,81.47,0.00,0.60,0.00
2968,2019-10-22T19:02:43Z, 7.75,-29.74,81.35,0.00,0.60,0.00
2969,2019-10-22T19:02:43Z, 7.63,-29.73,81.30,0.00,0.60,0.00
2970,2019-10-22T19:02:44Z, 7.68,-29.73,81.44,0.00,0.60,0.00
2971,2019-10-22T19:02:46Z, 7.69,-29.74,81.38,0.00,0.60,0.00
2972,2019-10-22T19:02:47Z, 7.61,-29.76,81.38,0.00,0.60,0.00
2973,2019-10-22T19:02:48Z, 7.69,-29.75,81.47,0.00,0.60,0.00
2974,2019-10-22T19:02:49Z, 7.55,-29.78,81.31,0.00,0.60,0.00
2975,2019-10-22T19:02:50Z, 7.60,-29.76,81.45,0.00,0.60,0.00
2976,2019-10-22T19:02:51Z, 7.67,-29.74,81.50,0.00,0.60,0.00
2977,2019-10-22T19:02:52Z, 7.63,-29.75,81.36,0.00,0.60,0.00
2978,2019-10-22T19:02:53Z, 7.58,-29.74,81.35,0.00,0.60,0.00
2979,2019-10-22T19:02:54Z, 7.56,-29.77,81.40,0.00,0.60,0.00
2980,2019-10-22T19:02:55Z, 7.52,-29.67,81.21,0.00,0.60,0.00
2981,2019-10-22T19:02:56Z, 7.66,-29.70,81.53,0.00,0.60,0.00
2982,2019-10-22T19:02:57Z, 7.69,-29.75,81.40,0.00,0.60,0.00
2983,2019-10-22T19:02:58Z, 7.61,-29.75,81.38,0.00,0.60,0.00
2984,2019-10-22T19:03:00Z, 7.63,-29.73,81.43,0.00,0.60,0.00
2985,2019-10-22T19:03:01Z, 7.66,-29.72,81.40,0.00,0.60,0.00
2986,2019-10-22T19:03:02Z, 7.73,-29.75,81.40,0.00,0.60,0.00
2987,2019-10-22T19:03:02Z, 7.76,-29.76,81.52,0.00,0.60,0.00
2988,2019-10-22T19:03:03Z, 7.77,-29.73,81.46,0.00,0.60,0.00
2989,2019-10-22T19:03:04Z, 7.68,-29.76,81.33,0.00,0.60,0.00
2990,2019-10-22T19:03:05Z, 7.62,-29.76,81.35,0.00,0.60,0.00
2991,2019-10-22T19:03:06Z, 7.59,-29.74,81.43,0.00,0.60,0.00
2992,2019-10-22T19:03:07Z, 7.45,-29.76,81.26,0.00,0.60,0.00
2993,2019-10-22T19:03:08Z, 7.57,-29.74,81.53,0.00,0.60,0.00
2994,2019-10-22T19:03:09Z, 7.68,-29.74,81.50,0.00,0.60,0.00
2995,2019-10-22T19:03:10Z, 7.68,-29.77,81.41,0.00,0.60,0.00
2996,2019-10-22T19:03:11Z, 7.77,-29.74,81.52,0.00,0.60,0.00
2997,2019-10-22T19:03:12Z, 7.61,-29.76,81.33,0.00,0.60,0.00
2998,2019-10-22T19:03:13Z, 7.46,-29.75,81.29,0.00,0.60,0.00
2999,2019-10-22T19:03:14Z, 7.54,-29.74,81.46,0.00,0.60,0.00
3000,2019-10-22T19:03:15Z, 7.55,-29.76,81.42,0.00,0.60,0.00
3001,2019-10-22T19:03:16Z, 7.55,-29.75,81.41,0.00,0.60,0.00
3002,2019-10-22T19:03:16Z, 7.46,-29.73,81.37,0.00,0.60,0.00
3003,2019-10-22T19:03:18Z, 7.41,-29.72,81.44,0.00,0.60,0.00
3004,2019-10-22T19:03:19Z, 7.50,-29.73,81.55,0.00,0.60,0.00
3005,2019-10-22T19:03:20Z, 7.60,-29.73,81.51,0.00,0.60,0.00
3006,2019-10-22T19:03:21Z, 7.67,-29.74,81.50,0.00,0.60,0.00
3007,2019-10-22T19:03:22Z, 7.64,-29.76,81.36,0.00,0.60,0.00
3008,2019-10-22T19:03:23Z, 7.59,-29.73,81.41,0.00,0.60,0.00
3009,2019-10-22T19:03:24Z, 7.52,-29.76,81.32,0.00,0.60,0.00
3010,2019-10-22T19:03:25Z, 7.62,-29.74,81.45,0.00,0.60,0.00
3011,2019-10-22T19:03:26Z, 7.68,-29.74,81.32,0.00,0.60,0.00
3012,2019-10-22T19:03:26Z, 7.75,-29.72,81.45,0.00,0.60,0.00
3013,2019-10-22T19:03:28Z, 7.69,-29.74,81.39,0.00,0.60,0.00
3014,2019-10-22T19:03:29Z, 7.60,-29.73,81.42,0.00,0.60,0.00
3015,2019-10-22T19:03:29Z, 7.57,-29.74,81.32,0.00,0.60,0.00
3016,2019-10-22T19:03:30Z, 7.54,-29.76,81.34,0.00,0.60,0.00
3017,2019-10-22T19:03:31Z, 7.52,-29.74,81.40,0.00,0.60,0.00
3018,2019-10-22T19:03:32Z, 7.46,-29.72,81.37,0.00,0.60,0.00
3019,2019-10-22T19:03:33Z, 7.50,-29.73,81.47,0.00,0.60,0.00
3020,2019-10-22T19:03:34Z, 7.56,-29.74,81.38,0.00,0.60,0.00
3021,2019-10-22T19:03:35Z, 7.65,-29.73,81.49,0.00,0.60,0.00
3022,2019-10-22T19:03:36Z, 7.76,-29.75,81.54,0.00,0.60,0.00
3023,2019-10-22T19:03:37Z, 7.81,-29.75,81.38,0.00,0.60,0.00
3024,2019-10-22T19:03:38Z, 7.80,-29.75,81.38,0.00,0.60,0.00
3025,2019-10-22T19:03:39Z, 7.76,-29.73,81.29,0.00,0.60,0.00
3026,2019-10-22T19:03:40Z, 7.82,-29.74,81.48,0.00,0.60,0.00
3027,2019-10-22T19:03:41Z, 7.73,-29.76,81.33,0.00,0.60,0.00
3028,2019-10-22T19:03:42Z, 7.77,-29.74,81.49,0.00,0.60,0.00
3029,2019-10-22T19:03:43Z, 7.80,-29.75,81.38,0.00,0.60,0.00
3030,2019-10-22T19:03:43Z, 7.90,-29.75,81.46,0.00,0.60,0.00
3031,2019-10-22T19:03:45Z, 7.80,-29.76,81.35,0.00,0.60,0.00
3032,2019-10-22T19:03:45Z, 7.87,-29.72,81.49,0.00,0.60,0.00
3033,2019-10-22T19:03:46Z, 7.83,-29.76,81.34,0.00,0.60,0.00
3034,2019-10-22T19:03:47Z, 7.88,-29.75,81.48,0.00,0.60,0.00
3035,2019-10-22T19:03:48Z, 7.89,-29.74,81.45,0.00,0.60,0.00
3036,2019-10-22T19:03:48Z, 7.85,-29.75,81.38,0.00,0.60,0.00
3037,2019-10-22T19:03:49Z, 7.87,-29.76,81.34,0.00,0.60,0.00
3038,2019-10-22T19:03:50Z, 7.97,-29.75,81.53,0.00,0.60,0.00
3039,2019-10-22T19:03:51Z, 7.91,-29.75,81.40,0.00,0.60,0.00
3040,2019-10-22T19:03:52Z, 7.88,-29.75,81.40,0.00,0.60,0.00
3041,2019-10-22T19:03:52Z, 7.90,-29.74,81.38,0.00,0.60,0.00
3042,2019-10-22T19:03:53Z, 7.82,-29.76,81.34,0.00,0.60,0.00
3043,2019-10-22T19:03:55Z, 7.86,-29.75,81.45,0.00,0.60,0.00
3044,2019-10-22T19:03:55Z, 7.75,-29.72,80.79,0.00,0.60,0.00
3045,2019-10-22T19:03:56Z, 7.62,-29.73,81.17,0.00,0.60,0.00
3046,2019-10-22T19:03:58Z, 7.65,-29.73,81.41,0.00,0.60,0.00
3047,2019-10-22T19:03:59Z, 7.76,-29.72,81.45,0.00,0.60,0.00
3048,2019-10-22T19:04:00Z, 7.75,-29.72,81.38,0.00,0.60,0.00
3049,2019-10-22T19:04:01Z, 7.88,-29.73,81.50,0.00,0.60,0.00
3050,2019-10-22T19:04:02Z, 7.89,-29.76,81.43,0.00,0.60,0.00
3051,2019-10-22T19:04:03Z, 7.87,-29.75,81.40,0.00,0.60,0.00
3052,2019-10-22T19:04:04Z, 8.02,-29.73,81.55,0.00,0.60,0.00
3053,2019-10-22T19:04:05Z, 8.03,-29.76,81.44,0.00,0.60,0.00
3054,2019-10-22T19:04:06Z, 7.83,-29.77,81.29,0.00,0.60,0.00
3055,2019-10-22T19:04:07Z, 7.83,-29.76,81.37,0.00,0.60,0.00
3056,2019-10-22T19:04:08Z, 7.70,-29.76,81.30,0.00,0.60,0.00
3057,2019-10-22T19:04:09Z, 7.79,-29.73,81.41,0.00,0.60,0.00
3058,2019-10-22T19:04:10Z, 7.75,-29.74,81.39,0.00,0.60,0.00
3059,2019-10-22T19:04:11Z, 7.69,-29.76,81.35,0.00,0.60,0.00
3060,2019-10-22T19:04:12Z, 7.64,-29.74,81.37,0.00,0.60,0.00
3061,2019-10-22T19:04:13Z, 7.73,-29.75,81.50,0.00,0.60,0.00
3062,2019-10-22T19:04:14Z, 7.97,-29.75,81.51,0.00,0.60,0.00
3063,2019-10-22T19:04:15Z, 7.95,-29.75,81.40,0.00,0.60,0.00
3064,2019-10-22T19:04:16Z, 7.98,-29.74,81.39,0.00,0.60,0.00
3065,2019-10-22T19:04:17Z, 7.96,-29.70,81.44,0.00,0.60,0.00
3066,2019-10-22T19:04:18Z, 7.90,-29.75,81.33,0.00,0.60,0.00
3067,2019-10-22T19:04:19Z, 8.00,-29.74,81.48,0.00,0.60,0.00
3068,2019-10-22T19:04:19Z, 7.91,-29.75,81.32,0.00,0.60,0.00
3069,2019-10-22T19:04:21Z, 7.72,-29.75,81.30,0.00,0.60,0.00
3070,2019-10-22T19:04:22Z, 7.60,-29.79,81.31,0.00,0.60,0.00
3071,2019-10-22T19:04:23Z, 7.67,-29.77,81.47,0.00,0.60,0.00
3072,2019-10-22T19:04:25Z, 7.68,-29.76,81.43,0.00,0.60,0.00
3073,2019-10-22T19:04:26Z, 7.79,-29.75,81.49,0.00,0.60,0.00
3074,2019-10-22T19:04:27Z, 7.78,-29.77,81.43,0.00,0.60,0.00
3075,2019-10-22T19:04:28Z, 7.85,-29.74,81.49,0.00,0.60,0.00
3076,2019-10-22T19:04:29Z, 7.88,-29.75,81.39,0.00,0.60,0.00
3077,2019-10-22T19:04:30Z, 7.87,-29.75,81.48,0.00,0.60,0.00
3078,2019-10-22T19:04:31Z, 7.89,-29.77,81.35,0.00,0.60,0.00
3079,2019-10-22T19:04:32Z, 7.72,-29.73,81.41,0.00,0.60,0.00
3080,2019-10-22T19:04:32Z, 7.71,-29.77,81.33,0.00,0.60,0.00
3081,2019-10-22T19:04:33Z, 7.72,-29.75,81.38,0.00,0.60,0.00
3082,2019-10-22T19:04:35Z, 7.69,-29.74,81.40,0.00,0.60,0.00
3083,2019-10-22T19:04:36Z, 7.67,-29.76,81.39,0.00,0.60,0.00
3084,2019-10-22T19:04:37Z, 7.62,-29.75,81.35,0.00,0.60,0.00
3085,2019-10-22T19:04:38Z, 7.66,-29.75,81.46,0.00,0.60,0.00
3086,2019-10-22T19:04:38Z, 7.69,-29.75,81.46,0.00,0.60,0.00
3087,2019-10-22T19:04:39Z, 7.72,-29.75,81.40,0.00,0.60,0.00
3088,2019-10-22T19:04:40Z, 7.57,-29.77,81.27,0.00,0.60,0.00
3089,2019-10-22T19:04:41Z, 7.63,-29.75,81.48,0.00,0.60,0.00
3090,2019-10-22T19:04:42Z, 7.74,-29.73,81.51,0.00,0.60,0.00
3091,2019-10-22T19:04:44Z, 7.70,-29.75,81.39,0.00,0.60,0.00
3092,2019-10-22T19:04:45Z, 7.64,-29.73,81.35,0.00,0.60,0.00
3093,2019-10-22T19:04:46Z, 7.66,-29.74,81.45,0.00,0.60,0.00
3094,2019-10-22T19:04:47Z, 7.75,-29.74,81.47,0.00,0.60,0.00
3095,2019-10-22T19:04:48Z, 7.85,-29.73,81.55,0.00,0.60,0.00
3096,2019-10-22T19:04:49Z, 7.85,-29.76,81.43,0.00,0.60,0.00
3097,2019-10-22T19:04:50Z, 7.87,-29.77,81.35,0.00,0.60,0.00
3098,2019-10-22T19:04:51Z, 7.90,-29.74,81.42,0.00,0.60,0.00
3099,2019-10-22T19:04:52Z, 8.03,-29.76,81.52,0.00,0.60,0.00
3100,2019-10-22T19:04:53Z, 7.78,-29.79,81.15,0.00,0.60,0.00
3101,2019-10-22T19:04:54Z, 7.72,-29.76,81.30,0.00,0.60,0.00
3102,2019-10-22T19:04:55Z, 7.53,-29.77,81.28,0.00,0.60,0.00
3103,2019-10-22T19:04:56Z, 7.40,-29.76,81.25,0.00,0.60,0.00
3104,2019-10-22T19:04:57Z, 7.39,-29.77,81.38,0.00,0.60,0.00
3105,2019-10-22T19:04:58Z, 7.42,-29.76,81.41,0.00,0.60,0.00
3106,2019-10-22T19:04:59Z, 7.34,-29.76,81.41,0.00,0.60,0.00
3107,2019-10-22T19:05:00Z, 7.39,-29.77,81.41,0.00,0.60,0.00
3108,2019-10-22T19:05:01Z, 7.58,-29.73,81.83,0.00,0.60,0.00
3109,2019-10-22T19:05:02Z, 7.67,-29.75,81.51,0.00,0.60,0.00
3110,2019-10-22T19:05:03Z, 7.74,-29.78,81.49,0.00,0.60,0.00
3111,2019-10-22T19:05:04Z, 7.71,-29.78,81.42,0.00,0.60,0.00
3112,2019-10-22T19:05:05Z, 7.75,-29.74,81.47,0.00,0.60,0.00
3113,2019-10-22T19:05:06Z, 7.94,-29.73,81.56,0.00,0.60,0.00
3114,2019-10-22T19:05:07Z, 8.04,-29.73,81.47,0.00,0.60,0.00
3115,2019-10-22T19:05:08Z, 8.01,-29.75,81.36,0.00,0.60,0.00
3116,2019-10-22T19:05:10Z, 7.86,-29.75,81.31,0.00,0.60,0.00
3117,2019-10-22T19:05:11Z, 7.86,-29.75,81.40,0.00,0.60,0.00
3118,2019-10-22T19:05:12Z, 8.14,-29.74,81.61,0.00,0.60,0.00
3119,2019-10-22T19:05:13Z, 8.18,-29.74,81.47,0.00,0.60,0.00
3120,2019-10-22T19:05:14Z, 8.27,-29.73,81.47,0.00,0.60,0.00
3121,2019-10-22T19:05:14Z, 8.25,-29.76,81.37,0.00,0.60,0.00
3122,2019-10-22T19:05:16Z, 8.19,-29.74,81.39,0.00,0.60,0.00
3123,2019-10-22T19:05:16Z, 8.13,-29.74,81.35,0.00,0.60,0.00
3124,2019-10-22T19:05:17Z, 8.06,-29.74,81.32,0.00,0.60,0.00
3125,2019-10-22T19:05:18Z, 7.95,-29.74,81.36,0.00,0.60,0.00
3126,2019-10-22T19:05:19Z, 7.82,-29.74,81.29,0.00,0.60,0.00
3127,2019-10-22T19:05:20Z, 7.80,-29.73,81.46,0.00,0.60,0.00
3128,2019-10-22T19:05:21Z, 7.87,-29.75,81.47,0.00,0.60,0.00
3129,2019-10-22T19:05:23Z, 7.81,-29.73,81.35,0.00,0.60,0.00
3130,2019-10-22T19:05:24Z, 7.72,-29.75,81.40,0.00,0.60,0.00
3131,2019-10-22T19:05:24Z, 7.72,-29.74,81.33,0.00,0.60,0.00
3132,2019-10-22T19:05:25Z, 7.80,-29.73,81.48,0.00,0.60,0.00
3133,2019-10-22T19:05:26Z, 7.90,-29.74,81.47,0.00,0.60,0.00
3134,2019-10-22T19:05:27Z, 7.98,-29.74,81.49,0.00,0.60,0.00
3135,2019-10-22T19:05:28Z, 8.01,-29.75,81.46,0.00,0.60,0.00
3136,2019-10-22T19:05:29Z, 8.08,-29.77,81.42,0.00,0.60,0.00
3137,2019-10-22T19:05:30Z, 8.11,-29.77,81.46,0.00,0.60,0.00
3138,2019-10-22T19:05:31Z, 8.20,-29.76,81.45,0.00,0.60,0.00
3139,2019-10-22T19:05:32Z, 8.24,-29.74,81.47,0.00,0.60,0.00
3140,2019-10-22T19:05:33Z, 8.19,-29.75,81.38,0.00,0.60,0.00
3141,2019-10-22T19:05:35Z, 8.17,-29.76,81.37,0.00,0.60,0.00
3142,2019-10-22T19:05:36Z, 8.06,-29.76,81.32,0.00,0.60,0.00
3143,2019-10-22T19:05:37Z, 8.03,-29.75,81.38,0.00,0.60,0.00
3144,2019-10-22T19:05:38Z, 7.96,-29.75,81.35,0.00,0.60,0.00
3145,2019-10-22T19:05:38Z, 8.06,-29.74,81.48,0.00,0.60,0.00
3146,2019-10-22T19:05:39Z, 7.98,-29.76,81.40,0.00,0.60,0.00
3147,2019-10-22T19:05:41Z, 7.92,-29.75,81.36,0.00,0.60,0.00
3148,2019-10-22T19:05:42Z, 7.83,-29.76,81.28,0.00,0.60,0.00
3149,2019-10-22T19:05:43Z, 7.86,-29.75,81.36,0.00,0.60,0.00
3150,2019-10-22T19:05:43Z, 7.92,-29.73,81.50,0.00,0.60,0.00
3151,2019-10-22T19:05:45Z, 7.90,-29.74,81.39,0.00,0.60,0.00
3152,2019-10-22T19:05:45Z, 7.94,-29.77,81.39,0.00,0.60,0.00
3153,2019-10-22T19:05:46Z, 7.81,-29.76,81.28,0.00,0.60,0.00
3154,2019-10-22T19:05:47Z, 7.73,-29.76,81.27,0.00,0.60,0.00
3155,2019-10-22T19:05:48Z, 7.63,-29.74,81.33,0.00,0.60,0.00
3156,2019-10-22T19:05:49Z, 7.56,-29.77,81.33,0.00,0.60,0.00
3157,2019-10-22T19:05:50Z, 7.47,-29.76,81.31,0.00,0.60,0.00
3158,2019-10-22T19:05:52Z, 7.45,-29.73,81.44,0.00,0.60,0.00
3159,2019-10-22T19:05:52Z, 7.55,-29.75,81.46,0.00,0.60,0.00
3160,2019-10-22T19:05:53Z, 7.65,-29.74,81.55,0.00,0.60,0.00
3161,2019-10-22T19:05:54Z, 7.79,-29.75,81.58,0.00,0.60,0.00
3162,2019-10-22T19:05:55Z, 7.86,-29.77,81.48,0.00,0.60,0.00
3163,2019-10-22T19:05:57Z, 7.95,-29.73,81.43,0.00,0.60,0.00
3164,2019-10-22T19:05:57Z, 7.98,-29.74,81.46,0.00,0.60,0.00
3165,2019-10-22T19:05:58Z, 8.04,-29.77,81.43,0.00,0.60,0.00
3166,2019-10-22T19:06:00Z, 8.09,-29.75,81.48,0.00,0.60,0.00
3167,2019-10-22T19:06:01Z, 8.14,-29.77,81.41,0.00,0.60,0.00
3168,2019-10-22T19:06:02Z, 8.17,-29.76,81.43,0.00,0.60,0.00
3169,2019-10-22T19:06:03Z, 8.01,-29.75,81.25,0.00,0.60,0.00
3170,2019-10-22T19:06:04Z, 7.88,-29.77,81.32,0.00,0.60,0.00
3171,2019-10-22T19:06:05Z, 7.86,-29.77,81.44,0.00,0.60,0.00
3172,2019-10-22T19:06:06Z, 7.68,-29.64,81.01,0.00,0.60,0.00
